gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	length_bp
GALE	-0.23430833684792643	10.026172727272728	0	0.9999999999989722	1	2073
NLRX1	-0.5896289823411696	8.835281818181818	0	0.9999770229642911	1	4131
IGSF22	-0.13668578857612543	2.5994742071881607	0	0.9999999999987687	1	4285
IGSF21	-0.3597694026397094	3.559715644820296	0	0.9992306795638206	1	1892
GALC	0.05658060672960596	9.06969069767442	0	0.9999999999999976	1	3794
GALM	0.5165074541170327	8.56304376321353	0	0.999121881479436	1	2385
CYP4F22	-2.6028939393775867	1.928672093023256	-6.957697339033692	5.779128380816332e-12	8.628764047866131e-10	2860
NUP50	0.25847912427962105	10.560013530655391	0	1	1	5629
C14orf93	-0.15959472471656327	7.792284566596194	0	1	1	3960
ZSCAN20	0.23551344698622123	6.339950317124735	0	1	1	9456
ZSCAN21	-0.20787645348162623	8.359684566596194	0	1	1	2975
TAPBP	-0.13219754189496644	12.724680126849893	0	0.9999999999999998	1	4133
ADRB1	1.0398474126956845	2.087359196617336	0.18212004560542153	0.42778320538016146	1	3039
ADRB2	-0.1156102291797043	4.968610359408034	0	0.999999953738642	1	2013
SCARNA17	0.4097236415550782	2.191456025369979	0	0.9999999009944983	1	144
KIAA0556	-0.32286120934143486	9.613266173361522	0	0.9999999999999911	1	NA
CSNK2B	-0.2746022616871219	11.934506131078225	0	1	1	2487
MCM3AP	0.03353452120003098	11.228357716701902	0	1	1	6403
RASGRP1	0.6431442739441193	6.136232769556026	0	0.9508985213743651	1	6599
FCGR3A	1.2265785503564326	9.878727484143763	1.1341740804741676	0.12864752190405607	1	3613
FCGR3B	-0.19011609898196788	3.2303289640591966	0	0.999967974709216	1	2150
RARG	-0.297885017333577	10.094072304439747	0	0.9999999999998231	1	3639
LOC100270746	-0.4740401848809505	4.743537632135307	0	0.9999152184051376	1	NA
LOC654433	0.7641329903931237	5.8472427061310785	0	0.8327907118599668	1	NA
NCRNA00081	0.19958581616490526	7.316392811839323	0	1	1	NA
LOC220930	0.6241139056696245	5.062197251585624	0	0.9861261670472101	1	NA
ALDH1A1	0.7163669575175298	9.457479069767443	0	0.8982470168225158	1	2190
ALDH1A2	1.1470954259342727	3.805016913319239	0.6188198625519424	0.26816621874247853	1	3700
ALDH1A3	0.2325713853228262	10.228702114164905	0	0.9969507276598928	1	3571
PRICKLE1	0.19341849261129662	7.162201057082452	0	0.999999155303674	1	5923
PRICKLE2	0.39897121256214196	8.421780338266386	0	0.9998284232757023	1	9947
PRICKLE3	-0.2878032583726142	7.837061522198732	0	1	1	2813
PRICKLE4	0.01654710032481262	4.509577801268499	0	0.9999999999944316	1	2098
RPL28	-0.25310835278286475	14.152619238900634	0	0.9999999999999973	1	5620
CCNJL	-0.022426012788460428	6.7851044397463	0	0.9999991986504942	1	7376
NANS	-0.20245754331970395	10.306702959830867	0	1	1	3027
RPL24	-1.1650779597212323e-4	12.839397463002115	0	1	1	2588
RPL27	-0.012626961661792033	13.056921987315011	0	1	1	1872
RPL26	0.038372642812608763	13.066767864693446	0	1	1	1195
RPL21	-0.06641056400776377	2.2392957716701902	0	0.9999999999906273	1	3657
SLC35B3	0.035204349215089546	8.922366807610993	0	1	1	3674
RPL23	-0.07254650225137432	13.3454778012685	0	1	1	3081
RPL22	-0.03156560160527753	12.602183298097252	0	1	1	2400
ATG3	0.27007458103969484	9.703245454545455	0	1	1	3010
GLT25D1	0.06928610991379393	11.949205708245243	0	1	1	NA
LOC285593	0.03964712157620014	1.8874974630021142	0	0.9999999999999993	1	NA
SLC16A11	-0.08216979408762332	2.2434949260042285	0	0.999999887799742	1	1981
ATG7	0.08073924531258451	9.551692811839324	0	1	1	5333
HNRNPAB	-0.32774935897788265	11.803096828752643	0	1	1	1841
ATG5	0.29243955535300004	8.626045665961945	0	0.9999999999999973	1	3217
LOC100132247	-0.31972164431671213	7.081589429175476	0	0.9999999992643016	1	NA
EYA4	0.382712637523333	5.037243974630021	0	0.966557502956929	1	6106
SPINK5	-3.3858526771442476	3.822368287526427	-7.078730195153547	2.637490789576581e-12	4.1255379740957877e-10	3656
SOX5	0.34352689259290226	7.627157716701903	0	0.9999293451152461	1	7076
EYA1	1.39630511836706	5.347907188160677	0.9530280685756154	0.17053090383271385	1	4254
MRPS5	0.05353755759567041	9.893554756871035	0	1	1	7132
EYA3	0.3946394118588534	7.552152642706131	0	0.9999999990380479	1	6039
EYA2	-0.502294585311982	4.156254545454545	0	0.995951524790955	1	2627
MPND	-0.10165252375593707	8.769922410147991	0	1	1	1614
LOC400759	0.6832005054600934	3.7310892177589854	0	0.9011833990284472	1	NA
HPX	-0.37862794307284803	2.2712141649048627	0	0.9999882667588911	1	1682
USE1	-0.16445565046852678	8.713748202959831	0	1	1	1776
CALHM2	0.07909179229757508	8.38741797040169	0	0.9999999999997784	1	3010
LOC400027	-0.11030893889697366	7.2849674418604655	0	1	1	NA
MRPS2	-0.29087502448687763	10.030691966173361	0	0.9999999999999789	1	1714
KIAA0495	-0.4451878557514477	8.38983488372093	0	0.9997464520857755	1	NA
HPN	-0.026092585602695433	5.023261099365751	0	0.9999744542843342	1	2648
CD24	-1.3662342683508015	5.7194088794926	-1.2135506259060789	0.11276199366756574	1	2513
ZNF358	-0.20387654443418338	10.43131712473573	0	0.9999999999999998	1	4185
OAZ2	-0.072851029317028207	10.986019027484144	0	1	1	7102
OAZ3	-0.3515639908381691	4.392619873150106	0	0.9999999981929255	1	3789
OAZ1	-0.08401420783798641	13.43466532769556	0	1	1	2832
TMED9	-0.16170553051710276	12.149993868921776	0	1	1	2546
FAM26F	1.403658195321004	6.546406976744186	1.768436621585679	0.03881567993819122	1	NA
FAM26E	0.4480167815382326	5.1012420718816065	0	0.9999229860632524	1	NA
ZNF429	0.5101681943110646	5.097977801268499	0	0.9992770197904646	1	4785
HAVCR2	0.9605378494692637	7.85342177589852	0	0.5892355139387009	1	2679
FXYD6	0.46691437710901984	8.158259830866808	0	0.9988790568057876	1	3957
FXYD7	-0.3777510145339316	3.4187143763213532	0	0.9961649415153612	1	1111
FXYD5	-0.2528285543548639	11.855581818181818	0	0.9999971357371092	1	1580
FXYD2	0.42269902683838406	2.1195023255813954	0	0.9989178902615645	1	2872
FXYD3	-0.974937707870628	9.170857716701903	0	0.5286722758135523	1	3299
FXYD1	-0.03403579275935053	5.048224101479915	0	0.9997775106497809	1	1516
PPTC7	0.43315317732236025	8.53210422832981	0	0.9999996756711778	1	5495
KIAA0146	0.1377993837087485	9.20358245243129	0	1	1	NA
MAFK	-0.22626283737056593	9.734876955602537	0	0.9999999999999998	1	7225
DMGDH	0.029917776311519442	2.4802350951374206	0	0.9999992796791004	1	3833
CREBL2	0.03704121936814438	10.960715433403806	0	1	1	3916
PLIN5	-0.034646644436440235	2.1271623678646936	0	0.9999999923760731	1	2694
IGFN1	-0.08354950962550671	1.721923890063425	0	0.9999964233722555	1	11811
PLIN3	-0.2329452224268539	10.833579704016913	0	1	1	2499
MAFF	-0.07104949532235197	9.623107822410148	0	0.9999999999999987	1	3284
RPS21	-0.05874096142865852	12.623020295983087	0	1	1	1421
FASTK	-0.42443115035287043	10.901700422832981	0	0.9999999997432691	1	3011
MGC3771	-0.0996492821920492	2.9142906976744185	0	1	1	NA
TGFBRAP1	0.13681910037917108	9.058961522198732	0	1	1	5695
KDM4B	0.02293118574694497	9.850955179704018	0	1	1	5703
PALM2-AKAP2	0.33083395100555674	9.756067230443975	0	0.9999999994666172	1	NA
RBPJ	0.3433604898523823	9.290615221987315	0	1	1	5761
KDM4A	0.0735552772290755	10.336842494714588	0	1	1	5004
ZNF79	-0.07651939150606785	7.095912050739957	0	1	1	2626
SNRNP35	-0.4456076578550552	8.72704820295983	0	0.9999999999999998	1	2161
MED13	0.47821310676749523	10.27043847780127	0	0.9999999980225409	1	10461
MED14	0.23800256789993987	10.259442283298098	0	1	1	7996
WT1	1.2942721460148636	2.205298731501057	1.2726787240267448	0.10187812011898507	1	3186
RNF24	-0.12681219847461067	8.744171458773785	0	1	1	7453
MED15	-0.3743060976948492	12.163894926004229	0	0.9999999999979181	1	4701
MED16	-0.15206082562045106	10.123286046511629	0	1	1	3420
HCG27	0.31548243978620466	2.955041860465116	0	0.9999990963071013	1	2018
CCR10	0.4293347146833031	4.341982241014799	0	0.9984743601762457	1	1942
KDM4D	-0.009701788756386172	5.848775052854123	0	1	1	2951
WDR55	-0.060977756011546494	9.22901289640592	0	1	1	3852
RBP1	-0.047076767054585446	6.41132198731501	0	0.9999884451272683	1	1935
RBP4	0.46484077732156137	2.254104016913319	0	0.9894375050620043	1	2590
RBP5	1.6840632273738874	4.8525122621564485	3.023473484734241	0.001317223759426556	0.08688386756956529	2461
RBP7	0.285363809993288	6.344619450317125	0	0.9999907021435935	1	907
TUBA8	-0.15384871895536825	6.433785412262156	0	0.9998408673495093	1	3026
WDR53	-0.08215289493032563	7.1706845665961945	0	1	1	3839
MGC87042	0.11105345180140007	7.171090274841438	0	0.9999827595068449	1	NA
KRAS	0.28043820313152973	9.282122832980972	0	0.9999999999999982	1	5430
ADAM6	1.8763202124337708	12.728471881606765	2.2645879863342726	0.011994500719773881	0.6253894597510039	1843
LPHN3	-0.006990159069884209	3.808000422832981	0	0.999996672396759	1	NA
ACYP1	-0.13226103081852733	7.097970190274841	0	1	1	819
ACYP2	-0.0267437170512973	6.281516701902748	0	1	1	1913
EEF1G	-0.11774864300831282	14.00826934460888	0	1	1	2496
ARPC1A	-0.1925336490676535	11.978227272727272	0	1	1	1640
ACSL1	-0.011494534277705453	10.425157716701904	0	1	1	4459
ACSL6	0.48667313599141604	2.3796435517970402	0	0.9969950592332064	1	9000
ADAM8	0.4990323966173861	7.520325792811839	0	0.997218135146881	1	3294
ACSL5	1.0500990810587287	7.439074207188161	0.2661663003533837	0.3951134619505289	1	3620
EGFL7	-0.18423981733554942	8.720795983086681	0	0.9999999830035137	1	4545
EGFL6	-0.04749294855837625	4.135044397463002	0	0.9999992827256605	1	2403
CHTF8	-0.014645595220591633	11.186376532769556	0	1	1	2921
TTC9	0.229579461141152	5.119793657505285	0	0.9999621064309445	1	5162
ARPC1B	-0.18925204998972586	13.400357082452432	0	0.9999999999999998	1	2344
C20orf160	0.19349411080816642	4.987887315010571	0	0.9999999999865854	1	NA
EEF1D	-0.15785751529336958	13.080853699788584	0	1	1	4785
C20orf165	0.08936515646838793	2.648690274841438	0	0.9999999999999987	1	NA
IL20RA	-1.521118458319272	1.7059900634249472	-2.5599384182849776	0.005389113708356256	0.3127590231308945	3522
TRIM39	-0.08872018428035536	8.684937420718816	0	1	1	6062
IL20RB	-2.212457336839902	3.9648450317124735	-7.003832667711026	4.2908390307590424e-12	6.586237405718365e-10	2049
RPL8	-0.09070562558588967	15.095745243128965	0	1	1	1070
INTS2	0.49340775955340416	8.204982875264271	0	0.9999998402486687	1	6677
HR	-1.1620985983276988	9.254321987315011	-0.6883396965173221	0.2457878849646789	1	5638
OLFML1	0.3948245274869314	6.292232558139535	0	0.9999471402217024	1	4022
HP	0.3921116585333125	2.713791754756871	0	0.98417372328784	1	3024
OLFML3	0.4367919290161599	8.735169978858352	0	0.9974601725447941	1	2063
KCNQ1OT1	0.26475133740722273	6.101230232558139	0	0.9999586853033297	1	91667
KLRC3	0.8113443117196	2.6822215644820298	0	0.8146228403121173	1	1025
G6PC3	-0.481436970449254	11.183088794926004	0	0.9999999978103136	1	3075
NEBL	-0.5397568043210434	4.453437209302326	0	0.9814772382453828	1	8925
FEN1	-0.08539487693288857	10.231998308668077	0	1	1	2569
ACSL4	0.5916337212377083	10.066611839323468	0	0.999840009977955	1	7223
C21orf29	0.4754808161154228	1.418101268498943	0	0.998758921402615	1	NA
KREMEN2	-0.6308279092919481	5.812901691331924	0	0.9452621033496554	1	2339
KREMEN1	-0.29359021617415854	10.62588245243129	0	0.9999999966317469	1	6259
ADAM9	0.5155730841103133	10.132438054968288	0	0.999953666498044	1	7079
LUC7L	-0.3846024610259997	9.30583023255814	0	0.9999999999978703	1	2737
NEK11	0.2458205331393991	5.92526976744186	0	0.99999999938988	1	5187
INTS6	0.2907474964058531	9.32948245243129	0	1	1	15428
NR1I3	-0.012920155803342239	3.5366964059196615	0	1	1	1462
CYGB	-0.3950009278280166	9.796850317124736	0	0.9977421739422286	1	1962
INTS5	-0.11810921318081086	9.67739957716702	0	1	1	3285
FAT2	-2.0674909052057657	5.605397463002114	-4.434249132749884	5.747766890941263e-6	5.244517967601072e-4	14710
WISP2	-1.1784892350440688	7.079351162790697	-0.6114154746935581	0.2706089008573627	1	NA
GPRC5A	-0.891154103576347	7.284316279069768	0	0.6576151380736016	1	6582
MLST8	-0.3079893569626525	10.363958350951375	0	1	1	2194
WISP1	0.4306234372981046	5.806359196617336	0	0.9997864752987298	1	NA
MNT	-0.1437631821923916	9.832484989429176	0	1	1	4965
VRK2	0.2259802586186249	8.465210359408033	0	1	1	7553
SULF1	0.8320509414122521	9.556180972515856	0	0.7960730992816677	1	5710
ERMAP	-0.07758836935571434	7.374467019027484	0	1	1	4786
IL22RA1	-1.6251416647989496	2.9199420718816067	-2.377637783172001	0.008909891559012072	0.4910606005544103	2962
SPSB4	0.6695582684198049	1.6937473572938688	0	0.9569168218848697	1	2963
FLYWCH2	-0.2927447837881861	8.833170613107823	0	1	1	4259
TPP2	0.35955934437395287	9.916958773784355	0	0.9999999999999996	1	7394
FLYWCH1	-0.3437977253206257	10.298121141649048	0	0.999999999999921	1	5043
INTS8	0.43136506158518906	9.393396617336153	0	0.9999999999999477	1	4645
RCN3	-0.08801537011699388	9.405150528541226	0	0.9999948239829103	1	3457
MGC72080	-0.3036568083248987	7.42061310782241	0	0.9999999998910332	1	NA
RCN1	0.25442623508501416	11.095070613107822	0	0.9999999997190498	1	2653
TXNDC6	-0.01640123775638063	1.7383019027484143	0	1	1	NA
MN1	-0.3772012927982676	5.445623890063425	0	0.9999701115317228	1	7814
DNAJC30	-0.40447764804924513	8.778038054968288	0	0.99999999999989575	1	2536
RHOV	-2.5745593181114867	3.2538879492600423	-7.149262549273778	1.661773179325726e-12	2.702273534380765e-10	1670
ANKRD27	0.12511121976868816	9.715335095137421	0	1	1	4699
ANKRD26	0.6782782450838288	6.881116067653277	0	0.9894732389883787	1	6901
UBFD1	0.019813567658696737	10.952381606765329	0	1	1	4745
ANKRD24	0.46462886004504805	3.820493023255814	0	0.9999066272941155	1	4026
ANKRD23	-0.3186054111805817	5.564337420718816	0	0.9999999977898267	1	4244
ANKRD22	0.13697276256503127	5.680999365750528	0	0.9994587132238325	1	3858
ACO1	0.07234220470057828	9.580586257928118	0	1	1	7443
RHOB	-0.2408334845016468	11.316080338266385	0	0.9999999999999034	1	2367
PTGES	-0.23483419575564796	6.830813953488372	0	0.9996382559577791	1	1868
ACO2	-0.02139247573211449	12.089210782241015	0	1	1	3978
RHOG	-0.1262239076168516	10.394930866807611	0	1	1	1586
CYTIP	1.3545860882869234	6.640113530655391	1.6363853976117773	0.05121149896625509	1	7734
ANKRD29	0.6684360957568707	4.226132769556026	0	0.9663107352363686	1	3597
ANKRD28	-0.28921751922890826	10.967726638477801	0	0.9999999999833041	1	7744
INHA	-0.03870324137930928	3.5423919661733616	0	0.9999979339771239	1	1351
TMEM66	0.42505246959375625	12.151837843551798	0	0.9999999999999756	1	NA
TMEM65	0.16747893763281296	8.516367864693446	0	1	1	9038
TMEM64	0.07829475201897676	9.666013530655391	0	1	1	4992
TMEM62	-0.11096667224785059	8.168506976744187	0	1	1	2770
TMEM60	-0.23484286269592847	8.871431078224102	0	1	1	1223
OC90	0.18079495641478327	2.153911205073996	0	0.9991992092124667	1	1788
TMEM69	0.009715901296983983	9.139298520084566	0	1	1	4148
TMEM68	0.17736234719363372	8.2914955602537	0	1	1	2588
ITM2C	0.0048739696552713655	11.937274630021141	0	0.999999999999989	1	2037
ITM2B	0.08570399418804564	12.779009513742071	0	1	1	10089
ITM2A	1.077953340707691	7.259684143763214	0.3742271865851904	0.3542013598165743	1	1706
TNFRSF9	1.376532928360974	4.05710845665962	1.5385334689178731	0.062292890148654884	1	5872
EGFL8	-0.720910523711443	8.599055813953488	0	0.90486383793140035	1	2442
TNFRSF11A	-0.14476817788528754	4.692412262156449	0	0.9999999812453634	1	8148
?|8225	-0.23773348684794682	9.335106131078224	0	1	1	NA
CIR1	0.11851376098336	9.238457716701904	0	1	1	1918
FJX1	-0.2675048839355658	7.15029133192389	0	0.999999996367641	1	2406
UGT8	0.40085427509149235	5.91856955602537	0	0.9861624260926716	1	4787
LOC284232	0.2528577360830863	3.4183824524312896	0	0.999999999999454	1	NA
PYROXD2	0.5943548827220811	7.737324312896406	0	0.9558753563179309	1	2865
TRIM38	0.18750681145649362	9.168860253699789	0	1	1	9418
PYROXD1	0.19903704938630368	7.584060676532769	0	0.9999999999998361	1	4075
TREML2	0.9209605257243089	2.570581395348837	0	0.6497513961846942	1	3785
RPS14	-0.1346177598064147	13.594910570824524	0	1	1	3119
SMC6	0.40731096452290405	9.53090021141649	0	0.9999999998159429	1	5481
OGFOD1	-0.052768869841766076	10.108207610993658	0	1	1	4587
ZNF629	-0.24102580817104982	9.776415221987316	0	1	1	6164
OGFOD2	-0.2611481578926918	8.267138477801268	0	1	1	2308
ZNF624	0.20200100151505973	6.4097044397463	0	0.9999999999999787	1	4366
WFDC3	-0.19973841568693013	2.626973361522199	0	0.999999971733208	1	990
RUFY4	0.4450954288656379	2.4076672304439746	0	0.9987324591576883	1	3568
RPL9	0.21570088938473886	9.124832769556026	0	0.9999221060347591	1	3559
ZNF620	0.21703371176213287	4.901481606765327	0	0.9999999998853518	1	3291
ZNF622	-0.13543550163931617	9.664695137420718	0	1	1	1715
ZNF623	0.271598715277114	8.778988583509514	0	1	1	6773
EID2	-0.09287185535173038	8.050779492600423	0	1	1	1455
NEURL2	-0.08185194247069437	5.430344820295983	0	1	1	1199
NEURL3	0.26837940771240304	3.162272727272727	0	0.9999769375417871	1	1796
NEURL4	-0.08347451575540267	9.274654122621564	0	1	1	5292
RPL7	0.09116641826824796	10.431189217758986	0	1	1	1526
S100A9	-2.7959576980925984	8.105297251585624	-6.989567175574233	4.70543845343317e-12	7.155751959183924e-10	660
RPL4	0.038195480535022044	14.924032980972516	0	1	1	2741
APAF1	0.46616363802649424	8.426964693446088	0	0.9999999774029484	1	7269
S100A8	-3.640080158791481	6.527765750528541	-8.526392164154865	1.0201054306187137e-16	2.295097478422158e-14	717
RPL5	0.15269229634023596	13.758767230443974	0	1	1	1210
OR2A7	-0.12334010806249611	4.699013953488372	0	0.9998630793852957	1	2062
TMEM120B	-0.24671750680209922	8.866675898520084	0	1	1	7510
PDZK1P1	-0.30937933567913073	2.7232486257928117	0	0.9999999571038883	1	1350
MANBAL	-0.4140047204306352	10.29870866807611	0	1	1	7900
MLXIP	-0.08560376135330112	10.536429175475687	0	1	1	8390
ADC	-0.12117487672523253	7.7009251585623675	0	1	1	NA
ADA	0.6009516576611964	8.047067864693446	0	0.9999209976533583	1	5965
ADO	0.08319512530551193	9.479950105708244	0	1	1	3760
ADM	-0.2852876406454808	8.100209936575054	0	0.9999382158342613	1	1889
ZNF77	0.011066463969917005	6.294654545454545	0	1	1	2040
ADK	-0.1309598271582106	7.482040169133192	0	1	1	3212
ZNF488	-0.3263164002105282	1.6313353065539111	0	0.9999559182274521	1	4928
FHDC1	-0.5894321793256617	8.830846088794926	0	0.9853931752339514	1	7656
PPIL1	0.035533373489010624	9.82788752642706	0	1	1	1821
RASGRF2	0.7085684567274538	4.686378012684989	0	0.9880929067381541	1	8482
USHBP1	0.338410411511833	4.130522621564482	0	0.9999998814617739	1	3598
ZNF480	0.0635101538552596	8.021745877378436	0	1	1	5428
ZNF483	0.15618626091070034	2.5834405919661734	0	0.9999996466187778	1	14694
ZNF484	0.5536584394698962	5.656128329809725	0	0.9999220371273586	1	5776
TMC5	-0.6147226876214849	1.7308729386892177	0	0.9969647797600927	1	4917
IGFALS	-0.40931570398163136	1.4242251585623678	0	0.9999999899809537	1	2155
ZNF487	0.13322199186643732	3.6818484143763213	0	0.9999999999999998	1	2745
DECR2	-0.4309614417355621	8.510370613107822	0	0.9999999999438309	1	2062
BRE	-0.1316751282767937	9.288592600422833	0	1	1	NA
S100A2	-3.6076617055736033	5.826551374207188	-10.073133789930631	4.685149993549618e-22	1.6031021561262275e-19	1628
ACVR1	0.07966668249445916	9.750614587737843	0	1	1	4435
SH2D4A	0.24780429485013206	5.880185412262157	0	0.9961192112141257	1	3581
KALRN	0.4500128607380398	7.310518181818182	0	0.9992097209200503	1	16188
JUNB	0.055129291275146396	10.611455179704016	0	0.9999999999999996	1	1830
JUND	-0.1727906717103802	10.887327695560254	0	1	1	1929
TFF2	-0.23445604134625914	1.4324961945031713	0	0.999684644828658	1	631
TFF3	-1.2122321873851216	4.339726849894292	-0.7322922722522899	0.2321761404044727	1	867
HIST1H2AM	-0.08413435094277567	2.4714167019027484	0	0.9999999999998903	1	NA
WDR63	-1.2690624532884414	5.253845877378436	-0.932461340014213	0.17578653757172957	1	NA
HIST1H2AH	0.07666453270476557	1.4787175475687104	0	1	1	NA
HIST1H2AK	0.19820179610463803	1.9316363636363636	0	0.9999999999826072	1	NA
HIST1H2AE	-0.011822130922164137	3.2898302325581397	0	0.9999993857809534	1	NA
HIST1H2AG	0.10828532038112686	2.6736968287526426	0	0.9999999999915544	1	NA
THAP10	0.16094862993238682	5.687355391120508	0	0.9999999999999999	1	2047
HIST1H2AC	0.1788400622766291	9.491323890063425	0	0.9999999067046137	1	NA
THAP11	-0.009622080639128729	9.4828482029598309	0	1	1	1876
WBSCR17	-0.5866220843475379	1.9753262156448204	0	0.9855281682266221	1	NA
PRPF19	-0.051575526371815235	11.59965665961945	0	1	1	2352
